payment_id,loan_id,payment_date,scheduled_amount,actual_payment,principal_paid,interest_paid,days_past_due,payment_status
9000366,500122,2022-01-12,633.32,610.12,603.62,6.5,15,Late
9000367,500123,2022-01-21,1522.03,1527.36,1510.35,17.01,0,Paid
9000368,500123,2022-04-21,1572.86,1373.08,1355.5,17.58,90,Late
9000369,500123,2022-07-20,1560.28,1495.93,1478.49,17.44,15,Late
9000370,500124,2019-06-16,12339.94,10930.15,10818.47,111.68,60,Late
9000371,500124,2019-09-14,12147.51,12036.04,11926.11,109.93,60,Late
9000372,500124,2019-12-13,13061.54,11030.63,10912.43,118.21,60,Late
9000373,500125,2021-12-06,6434.33,6358.23,6333.08,25.15,0,Paid
9000374,500125,2022-03-06,6399.26,6336.39,6311.38,25.01,0,Paid
9000375,500125,2022-06-04,6177.78,6191.64,6167.49,24.14,0,Paid
9000376,500126,2020-07-22,6532.69,6498.4,6434.1,64.29,0,Paid
9000377,500126,2020-10-20,6839.44,6820.53,6753.22,67.31,0,Paid
9000378,500126,2021-01-18,6508.64,6566.35,6502.3,64.06,0,Paid
9000379,500127,2020-12-25,14257.57,14648.82,14499.71,149.11,45,Late
9000380,500127,2021-03-25,15404.42,14974.43,14813.33,161.1,0,Paid
9000381,500127,2021-06-23,15303.02,14911.2,14751.16,160.04,0,Paid
9000382,500128,2023-12-10,14381.25,14011.62,13843.35,168.26,0,Paid
9000383,500128,2024-03-09,15615.09,15189.76,15007.07,182.7,0,Paid
9000384,500128,2024-06-07,15469.37,15306.63,15125.63,180.99,0,Paid
9000385,500129,2019-11-30,10563.14,8640.0,8551.62,88.38,15,Late
9000386,500129,2020-02-28,10730.73,10669.89,10580.11,89.78,0,Paid
9000387,500129,2020-05-28,10447.9,10523.6,10436.18,87.41,0,Paid
9000388,500130,2020-10-08,13964.38,14290.56,14124.5,166.06,0,Paid
9000389,500130,2021-01-06,13647.95,13642.6,13480.31,162.3,0,Paid
9000390,500130,2021-04-06,14434.8,14746.82,14575.16,171.65,0,Paid
9000391,500131,2025-06-15,1055.52,1071.39,1065.62,5.77,0,Paid
9000392,500131,2025-09-13,1028.66,1006.68,1001.06,5.62,0,Paid
9000393,500131,2025-12-12,1060.33,1048.49,1042.7,5.8,5,Late
9000394,500132,2022-04-06,12945.64,12799.06,12693.77,105.29,0,Paid
9000395,500132,2022-07-05,13506.24,13778.79,13668.94,109.85,0,Paid
9000396,500132,2022-10-03,13243.75,13612.92,13505.2,107.72,10,Late
9000397,500133,2021-01-06,1572.08,1607.11,1589.81,17.29,0,Paid
9000398,500133,2021-04-06,1436.27,1459.3,1443.5,15.8,0,Paid
9000399,500133,2021-07-05,1439.38,1445.32,1429.49,15.83,0,Paid
9000400,500134,2023-02-08,465.63,474.48,472.46,2.02,0,Paid
9000401,500134,2023-05-09,430.9,425.89,424.02,1.87,0,Paid
9000402,500134,2023-08-07,459.44,440.38,438.38,1.99,10,Late
9000403,500135,2020-09-07,14935.33,15237.86,15082.03,155.83,0,Paid
9000404,500135,2020-12-06,15552.0,16015.23,15852.97,162.26,0,Paid
9000405,500135,2021-03-06,15062.46,15364.7,15207.55,157.15,0,Paid
9000406,500136,2020-07-30,2006.06,1967.02,1945.34,21.68,120,Late
9000407,500136,2020-10-28,1935.41,1505.02,1484.1,20.92,120,Late
9000408,500136,2021-01-26,2014.85,1694.68,1672.9,21.78,45,Late
9000409,500137,2024-02-20,1275.07,1261.5,1257.38,4.12,0,Paid
9000410,500137,2024-05-20,1284.83,1303.5,1299.35,4.15,0,Paid
9000411,500137,2024-08-18,1300.75,1334.12,1329.92,4.21,0,Paid
9000412,500138,2024-09-22,14295.23,14324.99,14210.63,114.36,0,Paid
9000413,500138,2024-12-21,14279.01,14563.56,14449.33,114.23,0,Paid
9000414,500138,2025-03-21,15137.95,15510.44,15389.33,121.1,0,Paid
9000415,500139,2019-06-06,2155.15,1632.01,1614.95,17.06,45,Late
9000416,500139,2019-09-04,1955.42,1817.6,1802.12,15.48,45,Late
9000417,500139,2019-12-03,2067.51,2036.77,2020.41,16.37,15,Late
9000418,500140,2024-11-06,5002.19,5138.59,5118.42,20.18,0,Paid
9000419,500140,2025-02-04,4977.59,4905.15,4885.07,20.08,0,Paid
9000420,500140,2025-05-05,5104.33,4032.11,4011.52,20.59,5,Late
9000421,500141,2021-12-19,6039.46,5961.21,5906.55,54.66,0,Paid
9000422,500141,2022-03-19,6244.51,6131.29,6074.78,56.51,0,Paid
9000423,500141,2022-06-17,6231.51,6261.56,6205.17,56.4,30,Late
9000424,500142,2023-03-12,6696.04,6867.82,6806.28,61.55,5,Late
9000425,500142,2023-06-10,6983.21,6948.36,6884.17,64.19,0,Paid
9000426,500142,2023-09-08,6920.56,6741.5,6677.88,63.61,0,Paid
9000427,500143,2021-04-26,3792.35,3845.29,3830.94,14.35,0,Paid
9000428,500143,2021-07-25,3747.08,3657.49,3643.31,14.18,0,Paid
9000429,500143,2021-10-23,3771.19,3771.39,3757.13,14.27,0,Paid
9000430,500144,2019-05-21,1725.5,1363.98,1355.27,8.71,30,Late
9000431,500144,2019-08-19,1741.36,1434.13,1425.34,8.79,30,Late
9000432,500144,2019-11-17,1796.48,1471.16,1462.09,9.07,45,Late
9000433,500145,2019-02-15,498.2,489.55,486.63,2.92,0,Paid
9000434,500145,2019-05-16,481.67,490.75,487.93,2.83,0,Paid
9000435,500145,2019-08-14,494.15,486.93,484.03,2.9,0,Paid
9000436,500146,2025-06-20,4861.33,3855.33,3830.45,24.87,60,Late
9000437,500146,2025-09-18,4740.32,4555.2,4530.94,24.25,30,Late
9000438,500146,2025-12-17,4685.03,4220.56,4196.59,23.97,60,Late
9000439,500147,2023-07-09,6374.58,6346.76,6273.99,72.78,0,Paid
9000440,500147,2023-10-07,6032.53,6165.95,6097.08,68.87,0,Paid
9000441,500147,2024-01-05,6195.62,6307.39,6236.66,70.73,0,Paid
9000442,500148,2020-01-17,295.66,279.11,276.62,2.49,30,Late
9000443,500148,2020-04-16,316.65,325.84,323.18,2.66,0,Paid
9000444,500148,2020-07-15,310.37,301.84,299.23,2.61,0,Paid
9000445,500149,2022-06-02,2871.78,2941.53,2907.84,33.7,0,Paid
9000446,500149,2022-08-31,3096.54,2917.71,2881.38,36.33,5,Late
9000447,500149,2022-11-29,2966.68,2934.08,2899.27,34.81,0,Paid
9000448,500150,2024-08-24,11311.58,8818.71,8686.55,132.16,60,Late
9000449,500150,2024-11-22,11708.82,9224.47,9087.68,136.8,120,Late
9000450,500150,2025-02-20,11249.37,8732.13,8600.7,131.43,60,Late
9000451,500151,2019-04-19,487.85,413.94,412.19,1.75,60,Late
9000452,500151,2019-07-18,453.05,386.89,385.26,1.63,10,Late
9000453,500151,2019-10-16,456.83,387.82,386.18,1.64,5,Late
9000454,500152,2019-02-15,7457.84,7277.35,7200.6,76.75,0,Paid
9000455,500152,2019-05-16,7246.92,7439.43,7364.85,74.58,0,Paid
9000456,500152,2019-08-14,6859.85,6858.02,6787.42,70.6,0,Paid
9000457,500153,2020-01-01,5103.98,3947.53,3899.3,48.23,30,Late
9000458,500153,2020-03-31,5353.31,4966.37,4915.78,50.59,30,Late
9000459,500153,2020-06-29,5028.37,4956.66,4909.15,47.52,0,Paid
9000460,500154,2020-04-23,11830.58,9566.49,9494.62,71.87,5,Late
9000461,500154,2020-07-22,12044.8,11789.66,11716.49,73.17,0,Paid
9000462,500154,2020-10-20,12180.84,12338.71,12264.71,74.0,0,Paid
9000463,500155,2021-04-03,320.4,320.79,318.54,2.25,0,Paid
9000464,500155,2021-07-02,312.84,308.3,306.1,2.19,0,Paid
9000465,500155,2021-09-30,332.66,334.04,331.71,2.33,0,Paid
9000466,500156,2025-05-01,2425.97,2464.35,2453.09,11.26,0,Paid
9000467,500156,2025-07-30,2456.13,2477.58,2466.18,11.4,0,Paid
9000468,500156,2025-10-28,2471.88,2390.86,2379.39,11.47,30,Late
9000469,500157,2020-01-18,11955.05,10879.32,10739.35,139.97,5,Late
9000470,500157,2020-04-17,12078.0,11811.25,11669.84,141.41,0,Paid
9000471,500157,2020-07-16,12011.72,12041.67,11901.04,140.64,30,Late
9000472,500158,2019-04-02,1356.61,1396.87,1392.63,4.24,0,Paid
9000473,500158,2019-07-01,1284.31,1267.77,1263.76,4.01,0,Paid
9000474,500158,2019-09-29,1311.45,1082.2,1078.1,4.1,30,Late
9000475,500159,2021-01-16,1469.5,1185.37,1174.08,11.29,30,Late
9000476,500159,2021-04-16,1461.81,1361.5,1350.27,11.23,15,Late
9000477,500159,2021-07-15,1472.47,1487.62,1476.31,11.31,60,Late
9000478,500160,2020-08-03,3057.92,3085.2,3053.24,31.96,0,Paid
9000479,500160,2020-11-01,3153.0,2641.02,2608.07,32.95,30,Late
9000480,500160,2021-01-30,2960.69,2681.32,2650.38,30.94,15,Late
9000481,500161,2023-12-13,14478.41,14688.82,14600.38,88.44,0,Paid
9000482,500161,2024-03-12,13406.57,13795.58,13713.69,81.89,5,Late
9000483,500161,2024-06-10,13987.32,13638.74,13553.31,85.44,0,Paid
9000484,500162,2019-09-13,14363.61,12437.45,12337.98,99.47,120,Late
9000485,500162,2019-12-12,14361.9,13315.91,13216.45,99.46,45,Late
9000486,500162,2020-03-11,14012.59,13882.43,13785.39,97.04,60,Late
9000487,500163,2022-11-02,644.03,650.8,646.31,4.49,0,Paid
9000488,500163,2023-01-31,604.68,620.18,615.97,4.22,0,Paid
9000489,500163,2023-05-01,621.44,568.21,563.87,4.33,10,Late
9000490,500164,2021-10-15,158.47,136.46,135.37,1.08,60,Late
9000491,500164,2022-01-13,149.26,141.38,140.36,1.02,30,Late
9000492,500164,2022-04-13,161.56,164.86,163.76,1.1,0,Paid
9000493,500165,2022-09-07,14611.13,14716.95,14592.27,124.68,0,Paid
9000494,500165,2022-12-06,15687.28,14198.22,14064.36,133.86,10,Late
9000495,500165,2023-03-06,15460.17,14700.6,14568.67,131.93,90,Late
9000496,500166,2024-02-28,1347.49,1322.22,1316.71,5.51,0,Paid
9000497,500166,2024-05-28,1323.98,1287.09,1281.68,5.42,90,Late
9000498,500166,2024-08-26,1333.79,1305.47,1300.01,5.46,0,Paid
9000499,500167,2021-10-30,2181.15,2051.82,2045.35,6.47,10,Late
9000500,500167,2022-01-28,2078.35,2106.72,2100.55,6.17,0,Paid
9000501,500167,2022-04-28,2223.18,2232.24,2225.64,6.6,0,Paid
9000502,500168,2021-03-06,2104.55,2111.2,2098.12,13.08,15,Late
9000503,500168,2021-06-04,2075.92,2060.06,2047.15,12.91,90,Late
9000504,500168,2021-09-02,2131.92,1681.38,1668.12,13.25,5,Late
9000505,500169,2020-07-19,8967.41,8032.6,7958.02,74.58,5,Late
9000506,500169,2020-10-17,9286.77,8249.48,8172.25,77.23,5,Late
9000507,500169,2021-01-15,8893.76,8917.14,8843.17,73.97,0,Paid
9000508,500170,2023-06-19,1474.47,1411.62,1405.32,6.3,60,Late
9000509,500170,2023-09-17,1475.53,1448.97,1442.66,6.31,60,Late
9000510,500170,2023-12-16,1463.63,1295.26,1289.0,6.26,120,Late
9000511,500171,2023-07-24,1725.64,1679.86,1660.46,19.4,0,Paid
9000512,500171,2023-10-22,1654.5,1540.0,1521.4,18.6,5,Late
9000513,500171,2024-01-20,1706.76,1494.58,1475.4,19.19,30,Late
9000514,500172,2020-02-25,946.69,932.66,922.31,10.34,15,Late
9000515,500172,2020-05-25,894.14,715.86,706.09,9.77,15,Late
9000516,500172,2020-08-23,957.78,857.34,846.88,10.46,45,Late
9000517,500173,2021-04-03,14323.31,14091.24,13990.74,100.5,0,Paid
9000518,500173,2021-07-02,15344.68,15051.1,14943.43,107.67,0,Paid
9000519,500173,2021-09-30,14293.02,14099.55,13999.26,100.29,0,Paid
9000520,500174,2020-03-26,11071.52,10793.33,10754.3,39.03,0,Paid
9000521,500174,2020-06-24,11556.81,11831.53,11790.79,40.74,0,Paid
9000522,500174,2020-09-22,11810.6,11951.0,11909.37,41.63,0,Paid
9000523,500175,2019-08-10,6175.68,5166.95,5126.14,40.81,30,Late
9000524,500175,2019-11-08,5986.8,4599.07,4559.5,39.56,15,Late
9000525,500175,2020-02-06,5803.27,4714.72,4676.37,38.35,15,Late
9000526,500176,2021-06-23,15671.65,15783.7,15723.23,60.47,0,Paid
9000527,500176,2021-09-21,15511.48,15554.65,15494.8,59.85,0,Paid
9000528,500176,2021-12-20,14531.97,14150.97,14094.9,56.07,30,Late
9000529,500177,2020-06-10,2102.47,2120.88,2111.49,9.39,0,Paid
9000530,500177,2020-09-08,2138.0,2105.22,2095.67,9.55,0,Paid
9000531,500177,2020-12-07,2041.18,2052.29,2043.17,9.12,0,Paid
9000532,500178,2023-06-30,6040.23,6072.92,6029.88,43.04,0,Paid
9000533,500178,2023-09-28,6331.33,5745.91,5700.8,45.11,45,Late
9000534,500178,2023-12-27,6469.56,6386.54,6340.44,46.1,0,Paid
9000535,500179,2025-03-22,2388.74,2339.73,2312.8,26.93,0,Paid
9000536,500179,2025-06-20,2277.44,2311.94,2286.26,25.68,0,Paid
9000537,500179,2025-09-18,2310.87,2352.06,2326.01,26.06,0,Paid
9000538,500180,2020-07-04,1294.91,1292.92,1283.41,9.51,0,Paid
9000539,500180,2020-10-02,1298.51,1302.72,1293.19,9.53,0,Paid
9000540,500180,2020-12-31,1203.37,1230.35,1221.51,8.83,0,Paid
9000541,500181,2021-07-09,12747.15,13088.96,13037.44,51.52,0,Paid
9000542,500181,2021-10-07,12994.52,13336.3,13283.78,52.52,0,Paid
9000543,500181,2022-01-05,13506.72,13165.79,13111.2,54.59,0,Paid
9000544,500182,2020-08-29,15707.17,15828.4,15774.86,53.54,0,Paid
9000545,500182,2020-11-27,15596.63,13111.81,13058.66,53.16,30,Late
9000546,500182,2021-02-25,15023.81,15435.08,15383.88,51.21,0,Paid
9000547,500183,2024-12-17,7453.97,7374.46,7312.59,61.87,0,Paid
9000548,500183,2025-03-17,7287.02,7229.74,7169.26,60.48,0,Paid
9000549,500183,2025-06-15,7043.91,7215.47,7157.0,58.46,0,Paid
9000550,500184,2024-07-03,869.16,659.61,654.35,5.27,30,Late
9000551,500184,2024-10-01,885.69,896.37,891.01,5.37,0,Paid
9000552,500184,2024-12-30,883.51,890.28,884.93,5.35,0,Paid
9000553,500185,2023-08-10,10846.75,8313.79,8244.1,69.69,5,Late
9000554,500185,2023-11-08,10467.19,10456.89,10389.64,67.25,30,Late
9000555,500185,2024-02-06,10425.17,10312.58,10245.6,66.98,0,Paid
9000556,500186,2022-06-30,4029.96,3388.57,3369.9,18.67,45,Late
9000557,500186,2022-09-28,4255.28,4373.55,4353.83,19.72,0,Paid
9000558,500186,2022-12-27,4196.13,4302.71,4283.27,19.44,0,Paid
9000559,500187,2023-11-01,7888.38,8090.32,8025.96,64.36,0,Paid
9000560,500187,2024-01-30,7832.83,7619.13,7555.23,63.9,0,Paid
9000561,500187,2024-04-29,8127.7,8315.53,8249.22,66.31,0,Paid
9000562,500188,2024-09-07,2167.0,2226.51,2208.0,18.51,0,Paid
9000563,500188,2024-12-06,2142.77,2194.37,2176.07,18.3,0,Paid
9000564,500188,2025-03-06,2148.65,2197.86,2179.51,18.35,0,Paid
9000565,500189,2025-01-31,15003.91,14972.09,14816.55,155.54,0,Paid
9000566,500189,2025-05-01,14334.77,14695.81,14547.21,148.6,0,Paid
9000567,500189,2025-07-30,14993.11,15437.12,15281.69,155.43,0,Paid
9000568,500190,2025-06-26,10806.74,10760.39,10641.78,118.6,0,Paid
9000569,500190,2025-09-24,11885.59,12095.0,11964.55,130.44,0,Paid
9000570,500190,2025-12-23,10845.69,9080.87,8961.84,119.03,10,Late
9000571,500191,2019-03-23,975.07,986.9,983.97,2.93,0,Paid
9000572,500191,2019-06-21,902.02,914.5,911.8,2.71,0,Paid
9000573,500191,2019-09-19,896.54,821.68,818.99,2.69,15,Late
9000574,500192,2025-04-16,700.99,682.72,679.33,3.39,0,Paid
9000575,500192,2025-07-15,750.11,762.72,759.09,3.63,0,Paid
9000576,500192,2025-10-13,696.0,562.73,559.36,3.37,5,Late
9000577,500193,2019-09-01,501.95,503.22,501.73,1.49,0,Paid
9000578,500193,2019-11-30,503.04,512.81,511.32,1.49,0,Paid
9000579,500193,2020-02-28,503.97,510.32,508.82,1.5,0,Paid
9000580,500194,2024-09-01,1558.48,1522.8,1504.41,18.39,0,Paid
9000581,500194,2024-11-30,1457.1,1427.49,1410.29,17.19,10,Late
9000582,500194,2025-02-28,1538.92,1563.6,1545.44,18.16,0,Paid
9000583,500195,2024-06-24,9810.14,8959.45,8915.31,44.15,5,Late
9000584,500195,2024-09-22,9952.26,7514.93,7470.15,44.79,15,Late
9000585,500195,2024-12-21,9882.65,9753.89,9709.41,44.47,0,Paid
9000586,500196,2019-07-30,12231.25,11609.12,11558.05,51.07,5,Late
9000587,500196,2019-10-28,13123.27,13392.73,13337.94,54.79,90,Late
9000588,500196,2020-01-26,12682.05,12343.68,12290.73,52.95,5,Late
9000589,500197,2020-12-03,9259.08,7825.93,7776.24,49.69,90,Late
9000590,500197,2021-03-03,8814.62,8812.8,8765.5,47.31,45,Late
9000591,500197,2021-06-01,8544.77,7063.7,7017.84,45.86,90,Late
9000592,500198,2021-06-12,2747.11,2818.75,2804.45,14.31,0,Paid
9000593,500198,2021-09-10,2735.69,2426.37,2412.12,14.25,15,Late
9000594,500198,2021-12-09,2847.12,2788.57,2773.75,14.83,0,Paid
9000595,500199,2021-08-18,5260.69,5390.29,5346.37,43.93,0,Paid
9000596,500199,2021-11-16,5155.46,4902.61,4859.56,43.05,30,Late
9000597,500199,2022-02-14,5462.02,5385.06,5339.45,45.61,0,Paid
9000598,500200,2023-09-29,941.83,920.87,912.31,8.55,0,Paid
9000599,500200,2023-12-28,921.97,925.13,916.75,8.37,0,Paid
9000600,500200,2024-03-27,867.93,744.64,736.76,7.88,10,Late
9000601,500201,2022-09-15,1416.27,1384.25,1369.63,14.62,0,Paid
9000602,500201,2022-12-14,1352.99,1361.7,1347.73,13.97,0,Paid
9000603,500201,2023-03-14,1360.41,1396.12,1382.07,14.05,0,Paid
9000604,500202,2020-01-30,14809.77,14830.57,14750.85,79.73,0,Paid
9000605,500202,2020-04-29,14065.52,13979.33,13903.61,75.72,0,Paid
9000606,500202,2020-07-28,14593.31,14029.07,13950.51,78.56,15,Late
9000607,500203,2020-07-04,8297.62,8337.86,8250.18,87.68,60,Late
9000608,500203,2020-10-02,8465.53,7414.53,7325.08,89.45,10,Late
9000609,500203,2020-12-31,8473.86,8608.06,8518.52,89.54,0,Paid
9000610,500204,2022-01-05,1463.73,1457.1,1444.8,12.3,0,Paid
9000611,500204,2022-04-05,1568.48,1331.67,1318.5,13.18,5,Late
9000612,500204,2022-07-04,1579.02,1569.52,1556.25,13.26,0,Paid
9000613,500205,2019-04-01,441.83,447.31,444.06,3.25,0,Paid
9000614,500205,2019-06-30,470.9,478.51,475.04,3.47,0,Paid
9000615,500205,2019-09-28,473.69,468.0,464.51,3.49,0,Paid
9000616,500206,2025-07-02,14871.63,11847.03,11803.03,44.0,45,Late
9000617,500206,2025-09-30,15327.7,14992.11,14946.76,45.34,0,Paid
9000618,500206,2025-12-29,15471.41,12580.43,12534.66,45.77,90,Late
9000619,500207,2021-01-21,970.74,905.18,900.86,4.31,5,Late
9000620,500207,2021-04-21,912.65,732.78,728.72,4.05,30,Late
9000621,500207,2021-07-20,967.77,943.04,938.74,4.3,0,Paid
9000622,500208,2022-04-12,1066.32,944.24,936.76,7.47,15,Late
9000623,500208,2022-07-11,1063.75,1093.03,1085.58,7.46,45,Late
9000624,500208,2022-10-09,1013.66,895.45,888.34,7.1,45,Late
9000625,500209,2023-02-05,13974.67,13570.61,13482.57,88.04,0,Paid
9000626,500209,2023-05-06,14510.09,14222.33,14130.92,91.41,0,Paid
9000627,500209,2023-08-04,14667.49,12227.07,12134.66,92.41,5,Late
9000628,500210,2022-03-28,15600.8,15652.08,15522.2,129.88,0,Paid
9000629,500210,2022-06-26,14951.02,12099.05,11974.58,124.47,10,Late
9000630,500210,2022-09-24,14929.23,13216.99,13092.7,124.29,60,Late
9000631,500211,2020-11-30,8740.41,8021.5,7981.3,40.21,120,Late
9000632,500211,2021-02-28,9088.97,8389.14,8347.33,41.81,60,Late
9000633,500211,2021-05-29,9233.8,8485.53,8443.06,42.48,120,Late
9000634,500212,2019-08-17,1053.03,816.79,805.83,10.97,10,Late
9000635,500212,2019-11-15,977.56,972.16,961.98,10.18,0,Paid
9000636,500212,2020-02-13,1003.35,935.1,924.65,10.45,10,Late
9000637,500213,2020-04-18,1661.85,1663.72,1653.46,10.26,60,Late
9000638,500213,2020-07-17,1665.22,1649.57,1639.29,10.28,0,Paid
9000639,500213,2020-10-15,1623.28,1582.06,1572.04,10.02,0,Paid
9000640,500214,2023-02-05,1018.44,771.28,762.88,8.4,45,Late
9000641,500214,2023-05-06,1019.36,843.35,834.94,8.41,45,Late
9000642,500214,2023-08-04,1039.33,877.7,869.12,8.57,90,Late
9000643,500215,2024-12-03,9243.73,7817.0,7773.32,43.68,5,Late
9000644,500215,2025-03-03,9873.76,10013.53,9966.87,46.65,0,Paid
9000645,500215,2025-06-01,9911.29,8173.89,8127.06,46.83,15,Late
9000646,500216,2025-06-01,15416.29,15725.86,15607.02,118.83,0,Paid
9000647,500216,2025-08-30,15075.74,14939.58,14823.37,116.21,90,Late
9000648,500216,2025-11-28,14675.23,13079.88,12966.75,113.12,45,Late
9000649,500217,2023-07-03,8311.19,8460.57,8389.09,71.48,0,Paid
9000650,500217,2023-10-01,8060.42,8164.06,8094.74,69.32,0,Paid
9000651,500217,2023-12-30,8863.68,8694.6,8618.37,76.23,0,Paid
9000652,500218,2020-08-10,14611.87,14818.67,14685.1,133.58,0,Paid
9000653,500218,2020-11-08,15065.22,14765.98,14628.26,137.72,0,Paid
9000654,500218,2021-02-06,15016.96,15154.63,15017.35,137.28,5,Late
9000655,500219,2024-04-07,15384.98,15195.41,15099.25,96.16,0,Paid
9000656,500219,2024-07-06,15084.13,15099.43,15005.15,94.28,0,Paid
9000657,500219,2024-10-04,15145.35,14946.08,14851.42,94.66,0,Paid
9000658,500220,2019-04-07,10763.55,11066.39,10988.71,77.68,0,Paid
9000659,500220,2019-07-06,10315.79,10279.69,10205.25,74.45,0,Paid
9000660,500220,2019-10-04,10558.22,10595.55,10519.35,76.2,0,Paid
9000661,500221,2023-12-14,5790.99,5707.22,5640.33,66.89,0,Paid
9000662,500221,2024-03-13,5750.67,4323.67,4257.25,66.42,5,Late
9000663,500221,2024-06-11,5723.07,5773.38,5707.28,66.1,0,Paid
9000664,500222,2019-11-07,14724.58,14667.14,14607.75,59.39,0,Paid
9000665,500222,2020-02-05,15367.75,13298.29,13236.31,61.98,5,Late
9000666,500222,2020-05-05,14275.17,14310.06,14252.49,57.58,0,Paid
9000667,500223,2020-12-06,14546.88,14923.92,14827.54,96.37,0,Paid
9000668,500223,2021-03-06,14314.91,13594.74,13499.9,94.84,90,Late
9000669,500223,2021-06-04,14692.4,12154.3,12056.97,97.34,45,Late
9000670,500224,2021-11-13,1814.28,1506.75,1490.92,15.83,15,Late
9000671,500224,2022-02-11,1900.6,1904.68,1888.09,16.58,10,Late
9000672,500224,2022-05-12,1794.06,1743.33,1727.68,15.65,0,Paid
9000673,500225,2021-08-15,2028.3,1985.92,1972.13,13.79,0,Paid
9000674,500225,2021-11-13,2066.14,2078.45,2064.4,14.05,0,Paid
9000675,500225,2022-02-11,2071.34,1802.44,1788.35,14.09,10,Late
9000676,500226,2022-04-03,15153.35,13452.17,13281.95,170.22,45,Late
9000677,500226,2022-07-02,14457.3,11341.15,11178.74,162.4,45,Late
9000678,500226,2022-09-30,15412.54,14429.69,14256.56,173.13,60,Late
9000679,500227,2023-02-27,15467.91,15538.54,15398.29,140.24,0,Paid
9000680,500227,2023-05-28,14963.16,15230.18,15094.51,135.67,0,Paid
9000681,500227,2023-08-26,14947.7,14551.38,14415.85,135.53,0,Paid
9000682,500228,2022-08-15,2302.65,2300.41,2286.72,13.68,0,Paid
9000683,500228,2022-11-13,2181.32,2236.73,2223.77,12.96,0,Paid
9000684,500228,2023-02-11,2205.81,2182.92,2169.81,13.11,0,Paid
9000685,500229,2023-06-04,15099.26,13826.85,13719.9,106.95,10,Late
9000686,500229,2023-09-02,14320.68,14376.76,14275.32,101.44,0,Paid
9000687,500229,2023-12-01,15648.42,15299.42,15188.57,110.84,0,Paid
9000688,500230,2020-05-14,14955.51,15008.15,14918.42,89.73,0,Paid
9000689,500230,2020-08-12,14495.69,14506.69,14419.71,86.97,0,Paid
9000690,500230,2020-11-10,15012.58,14843.83,14753.75,90.08,0,Paid
9000691,500231,2021-09-04,742.3,603.36,595.14,8.22,15,Late
9000692,500231,2021-12-03,743.56,686.36,678.12,8.23,10,Late
9000693,500231,2022-03-03,749.36,574.55,566.25,8.3,90,Late
9000694,500232,2023-08-04,1427.45,1395.29,1386.67,8.61,0,Paid
9000695,500232,2023-11-02,1487.02,1502.14,1493.16,8.97,0,Paid
9000696,500232,2024-01-31,1439.47,1153.39,1144.7,8.68,90,Late
9000697,500233,2022-07-30,10882.29,9346.13,9278.03,68.11,45,Late
9000698,500233,2022-10-28,10209.8,7719.49,7655.6,63.9,15,Late
9000699,500233,2023-01-26,10725.68,8646.25,8579.13,67.12,60,Late
9000700,500234,2023-04-17,13668.44,12521.03,12403.48,117.55,10,Late
9000701,500234,2023-07-16,13468.18,13587.59,13471.76,115.83,0,Paid
9000702,500234,2023-10-14,13209.06,12395.33,12281.73,113.6,10,Late
9000703,500235,2024-04-02,10992.63,11126.13,11045.98,80.15,0,Paid
9000704,500235,2024-07-01,10909.85,11044.29,10964.74,79.55,0,Paid
9000705,500235,2024-09-29,10834.87,10655.28,10576.28,79.0,0,Paid
9000706,500236,2022-10-03,15000.15,13253.02,13140.02,113.0,15,Late
9000707,500236,2023-01-01,14553.42,14296.29,14186.65,109.64,0,Paid
9000708,500236,2023-04-01,15369.09,15332.81,15217.03,115.78,0,Paid
9000709,500237,2025-11-15,14987.34,14948.72,14862.42,86.3,120,Late
9000710,500237,2026-02-13,15685.45,11891.23,11800.91,90.32,90,Late
9000711,500237,2026-05-14,14990.4,15010.3,14923.98,86.32,120,Late
